epoch,mask_method,group,count,sum
40,foreground_rescue_20,2,50,37
40,foreground_rescue_20,3,50,3
40,foreground_rescue_5,0,50,1
40,foreground_rescue_5,1,50,27
40,foreground_rescue_5,2,50,37
40,foreground_rescue_5,3,50,3
40,random,0,50,1
40,random,1,50,27
40,random,2,50,37
40,random,3,50,3
40,random_rescue_10,0,50,1
40,random_rescue_10,1,50,27
40,random_rescue_10,2,50,37
40,random_rescue_10,3,50,3
40,random_rescue_20,0,50,1
40,random_rescue_20,1,50,27
40,random_rescue_20,2,50,37
40,random_rescue_20,3,50,3
40,random_rescue_5,0,50,1
40,random_rescue_5,1,50,27
40,random_rescue_5,2,50,37
40,random_rescue_5,3,50,3
40,student,0,50,1
40,student,1,50,27
40,student,2,50,37
40,student,3,50,3
60,foreground_rescue_10,0,50,1
60,foreground_rescue_10,1,50,29
60,foreground_rescue_10,2,50,35
60,foreground_rescue_10,3,50,2
60,foreground_rescue_20,0,50,1
60,foreground_rescue_20,1,50,29
60,foreground_rescue_20,2,50,35
60,foreground_rescue_20,3,50,2
60,foreground_rescue_5,0,50,1
60,foreground_rescue_5,1,50,29
60,foreground_rescue_5,2,50,35
60,foreground_rescue_5,3,50,2
60,random,0,50,1
60,random,1,50,29
60,random,2,50,35
60,random,3,50,2
60,random_rescue_10,0,50,1
60,random_rescue_10,1,50,29
60,random_rescue_10,2,50,35
60,random_rescue_10,3,50,2
60,random_rescue_20,0,50,1
60,random_rescue_20,1,50,29
60,random_rescue_20,2,50,35
60,random_rescue_20,3,50,2
60,random_rescue_5,0,50,1
60,random_rescue_5,1,50,29
60,random_rescue_5,2,50,35
60,random_rescue_5,3,50,2
60,student,0,50,1
60,student,1,50,29
60,student,2,50,35
60,student,3,50,2
80,foreground_rescue_10,0,50,1
80,foreground_rescue_10,1,50,24
80,foreground_rescue_10,2,50,39
80,foreground_rescue_10,3,50,8
80,foreground_rescue_20,0,50,1
80,foreground_rescue_20,1,50,24
80,foreground_rescue_20,2,50,39
80,foreground_rescue_20,3,50,8
80,foreground_rescue_5,0,50,1
80,foreground_rescue_5,1,50,24
80,foreground_rescue_5,2,50,39
80,foreground_rescue_5,3,50,8
80,random,0,50,1
80,random,1,50,24
80,random,2,50,39
80,random,3,50,8
80,random_rescue_10,0,50,1
80,random_rescue_10,1,50,24
80,random_rescue_10,2,50,39
80,random_rescue_10,3,50,8
80,random_rescue_20,0,50,1
80,random_rescue_20,1,50,24
80,random_rescue_20,2,50,39
80,random_rescue_20,3,50,8
80,random_rescue_5,0,50,1
80,random_rescue_5,1,50,24
80,random_rescue_5,2,50,39
80,random_rescue_5,3,50,8
80,student,0,50,1
80,student,1,50,24
80,student,2,50,39
80,student,3,50,8
100,foreground_rescue_10,0,50,1
100,foreground_rescue_10,1,50,23
100,foreground_rescue_10,2,50,36
100,foreground_rescue_10,3,50,7
100,foreground_rescue_20,0,50,1
100,foreground_rescue_20,1,50,23
100,foreground_rescue_20,2,50,36
100,foreground_rescue_20,3,50,7
100,foreground_rescue_5,0,50,1
100,foreground_rescue_5,1,50,23
100,foreground_rescue_5,2,50,36
100,foreground_rescue_5,3,50,7
100,random,0,50,1
100,random,1,50,23
100,random,2,50,36
100,random,3,50,7
100,random_rescue_10,0,50,1
100,random_rescue_10,1,50,23
100,random_rescue_10,2,50,36
100,random_rescue_10,3,50,7
100,random_rescue_20,0,50,1
100,random_rescue_20,1,50,23
100,random_rescue_20,2,50,36
100,random_rescue_20,3,50,7
100,random_rescue_5,0,50,1
100,random_rescue_5,1,50,23
100,random_rescue_5,2,50,36
100,random_rescue_5,3,50,7
100,student,0,50,1
100,student,1,50,23
100,student,2,50,36
100,student,3,50,7
