epoch,mask_method,group,count,sum
60,student,0,50,4
60,student,1,50,26
60,student,2,50,39
60,student,3,50,8
80,foreground_rescue_10,0,50,4
80,foreground_rescue_10,1,50,29
80,foreground_rescue_10,2,50,38
80,foreground_rescue_10,3,50,8
80,foreground_rescue_20,0,50,4
80,foreground_rescue_20,1,50,29
80,foreground_rescue_20,2,50,38
80,foreground_rescue_20,3,50,8
80,foreground_rescue_5,0,50,4
80,foreground_rescue_5,1,50,29
80,foreground_rescue_5,2,50,38
80,foreground_rescue_5,3,50,8
80,random,0,50,4
80,random,1,50,29
80,random,2,50,38
80,random,3,50,8
80,random_rescue_10,0,50,4
80,random_rescue_10,1,50,29
80,random_rescue_10,2,50,38
80,random_rescue_10,3,50,8
80,random_rescue_20,0,50,4
80,random_rescue_20,1,50,29
80,random_rescue_20,2,50,38
80,random_rescue_20,3,50,8
80,random_rescue_5,0,50,4
80,random_rescue_5,1,50,29
80,random_rescue_5,2,50,38
80,random_rescue_5,3,50,8
80,student,0,50,4
80,student,1,50,29
80,student,2,50,38
80,student,3,50,8
100,foreground_rescue_10,0,50,4
100,foreground_rescue_10,1,50,29
100,foreground_rescue_10,2,50,37
100,foreground_rescue_10,3,50,9
100,foreground_rescue_20,0,50,4
100,foreground_rescue_20,1,50,29
100,foreground_rescue_20,2,50,37
100,foreground_rescue_20,3,50,9
100,foreground_rescue_5,0,50,4
100,foreground_rescue_5,1,50,29
100,foreground_rescue_5,2,50,37
100,foreground_rescue_5,3,50,9
100,random,0,50,4
100,random,1,50,29
100,random,2,50,37
100,random,3,50,9
100,random_rescue_10,0,50,4
100,random_rescue_10,1,50,29
100,random_rescue_10,2,50,37
100,random_rescue_10,3,50,9
100,random_rescue_20,0,50,4
100,random_rescue_20,1,50,29
100,random_rescue_20,2,50,37
100,random_rescue_20,3,50,9
100,random_rescue_5,0,50,4
100,random_rescue_5,1,50,29
100,random_rescue_5,2,50,37
100,random_rescue_5,3,50,9
100,student,0,50,4
100,student,1,50,29
100,student,2,50,37
100,student,3,50,9
