epoch,mask_method,group,count,sum
20,foreground_rescue_5,0,50,3
20,foreground_rescue_5,1,50,26
20,foreground_rescue_5,2,50,30
20,foreground_rescue_5,3,50,5
20,random,0,50,3
20,random,1,50,26
20,random,2,50,30
20,random,3,50,5
20,random_rescue_10,0,50,3
20,random_rescue_10,1,50,26
20,random_rescue_10,2,50,30
20,random_rescue_10,3,50,5
20,random_rescue_20,0,50,3
20,random_rescue_20,1,50,26
20,random_rescue_20,2,50,30
20,random_rescue_20,3,50,5
20,random_rescue_5,0,50,3
20,random_rescue_5,1,50,26
20,random_rescue_5,2,50,30
20,random_rescue_5,3,50,5
20,student,0,50,3
20,student,1,50,26
20,student,2,50,30
20,student,3,50,5
40,foreground_rescue_10,0,50,2
40,foreground_rescue_10,1,50,20
40,foreground_rescue_10,2,50,33
40,foreground_rescue_10,3,50,13
40,foreground_rescue_20,0,50,2
40,foreground_rescue_20,1,50,20
40,foreground_rescue_20,2,50,33
40,foreground_rescue_20,3,50,13
40,foreground_rescue_5,0,50,2
40,foreground_rescue_5,1,50,20
40,foreground_rescue_5,2,50,33
40,foreground_rescue_5,3,50,13
40,random,0,50,2
40,random,1,50,20
40,random,2,50,33
40,random,3,50,13
40,random_rescue_10,0,50,2
40,random_rescue_10,1,50,20
40,random_rescue_10,2,50,33
40,random_rescue_10,3,50,13
40,random_rescue_20,0,50,2
40,random_rescue_20,1,50,20
40,random_rescue_20,2,50,33
40,random_rescue_20,3,50,13
40,random_rescue_5,0,50,2
40,random_rescue_5,1,50,20
40,random_rescue_5,2,50,33
40,random_rescue_5,3,50,13
40,student,0,50,2
40,student,1,50,20
40,student,2,50,33
40,student,3,50,13
60,foreground_rescue_10,0,50,3
60,foreground_rescue_10,1,50,25
60,foreground_rescue_10,2,50,30
60,foreground_rescue_10,3,50,7
60,foreground_rescue_20,0,50,3
60,foreground_rescue_20,1,50,25
60,foreground_rescue_20,2,50,30
60,foreground_rescue_20,3,50,7
60,foreground_rescue_5,0,50,3
60,foreground_rescue_5,1,50,25
60,foreground_rescue_5,2,50,30
60,foreground_rescue_5,3,50,7
60,random,0,50,3
60,random,1,50,25
60,random,2,50,30
60,random,3,50,7
60,random_rescue_10,0,50,3
60,random_rescue_10,1,50,25
60,random_rescue_10,2,50,30
60,random_rescue_10,3,50,7
60,random_rescue_20,0,50,3
60,random_rescue_20,1,50,25
60,random_rescue_20,2,50,30
60,random_rescue_20,3,50,7
60,random_rescue_5,0,50,3
60,random_rescue_5,1,50,25
60,random_rescue_5,2,50,30
60,random_rescue_5,3,50,7
60,student,0,50,3
60,student,1,50,25
60,student,2,50,30
60,student,3,50,7
80,foreground_rescue_10,0,50,3
80,foreground_rescue_10,1,50,24
80,foreground_rescue_10,2,50,33
80,foreground_rescue_10,3,50,7
80,foreground_rescue_20,0,50,3
80,foreground_rescue_20,1,50,24
80,foreground_rescue_20,2,50,33
80,foreground_rescue_20,3,50,7
80,foreground_rescue_5,0,50,3
80,foreground_rescue_5,1,50,24
80,foreground_rescue_5,2,50,33
80,foreground_rescue_5,3,50,7
80,random,0,50,3
80,random,1,50,24
80,random,2,50,33
80,random,3,50,7
80,random_rescue_10,0,50,3
80,random_rescue_10,1,50,24
80,random_rescue_10,2,50,33
80,random_rescue_10,3,50,7
80,random_rescue_20,0,50,3
80,random_rescue_20,1,50,24
80,random_rescue_20,2,50,33
80,random_rescue_20,3,50,7
80,random_rescue_5,0,50,3
80,random_rescue_5,1,50,24
80,random_rescue_5,2,50,33
80,random_rescue_5,3,50,7
80,student,0,50,3
80,student,1,50,24
80,student,2,50,33
80,student,3,50,7
100,foreground_rescue_10,0,50,4
100,foreground_rescue_10,1,50,27
100,foreground_rescue_10,2,50,32
100,foreground_rescue_10,3,50,8
100,foreground_rescue_20,0,50,4
100,foreground_rescue_20,1,50,27
100,foreground_rescue_20,2,50,32
100,foreground_rescue_20,3,50,8
100,foreground_rescue_5,0,50,4
100,foreground_rescue_5,1,50,27
100,foreground_rescue_5,2,50,32
100,foreground_rescue_5,3,50,8
100,random,0,50,4
100,random,1,50,27
100,random,2,50,32
100,random,3,50,8
100,random_rescue_10,0,50,4
100,random_rescue_10,1,50,27
100,random_rescue_10,2,50,32
100,random_rescue_10,3,50,8
100,random_rescue_20,0,50,4
100,random_rescue_20,1,50,27
100,random_rescue_20,2,50,32
100,random_rescue_20,3,50,8
100,random_rescue_5,0,50,4
100,random_rescue_5,1,50,27
100,random_rescue_5,2,50,32
100,random_rescue_5,3,50,8
100,student,0,50,4
100,student,1,50,27
100,student,2,50,32
100,student,3,50,8
